"","gameId","playId","playDescription","defendersInTheBox","numberOfPassRushers","personnel.defense","play_type","qbr"
"151",2017090700,449,"(11:55) (Shotgun) T.Brady pass short left to J.White to KC 29 for 3 yards (R.Parker).",5,3,"2 DL, 3 LB, 6 DB","pass",0
"152",2017090700,473,"(11:21) (Shotgun) J.White right guard to KC 19 for 10 yards (R.Parker).",5,NA,"2 DL, 3 LB, 6 DB","run",0
"153",2017090700,494,"(10:38) (Shotgun) T.Brady pass incomplete deep left to R.Gronkowski.",5,3,"3 DL, 4 LB, 4 DB","pass",0
"154",2017090700,516,"(10:34) R.Burkhead left guard to KC 20 for -1 yards (E.Berry, B.Logan).",8,NA,"3 DL, 4 LB, 4 DB","run",0
"155",2017090700,629,"(9:49) (Shotgun) T.Brady pass short middle to D.Amendola to KC 10 for 5 yards (R.Parker). measurement",5,4,"2 DL, 3 LB, 6 DB","pass",0
"156",2017090700,653,"(9:34) N.Solder reported in as eligible.  M.Gillislee up the middle to KC 10 for no gain (A.Bailey, B.Logan).",9,NA,"3 DL, 4 LB, 4 DB","run",0
"157",2017090700,680,"(9:25) K.Hunt right guard to KC 19 for 9 yards (J.Richards, S.Gilmore).",7,NA,"3 DL, 2 LB, 6 DB","run",0
"158",2017090700,701,"(8:48) (Shotgun) Direct snap to T.Kelce.  T.Kelce up the middle to KC 23 for 4 yards (J.Richards, M.Brown).",5,NA,"3 DL, 2 LB, 6 DB","run",0
"159",2017090700,724,"(8:05) (Shotgun) A.Smith pass short left to T.Hill ran ob at KC 37 for 14 yards.",7,4,"3 DL, 2 LB, 6 DB","pass",0
"160",2017090700,748,"(7:38) (Shotgun) A.Smith pass short left to D.Harris pushed ob at KC 45 for 8 yards (D.McCourty).",7,4,"3 DL, 2 LB, 6 DB","pass",0
"161",2017090700,777,"(7:05) (Shotgun) A.Smith pass short left to K.Hunt pushed ob at 50 for 5 yards (M.Butler).",6,6,"3 DL, 2 LB, 6 DB","pass",0
"162",2017090700,801,"(6:34) (Shotgun) K.Hunt right tackle to NE 41 for 9 yards (S.Gilmore).",7,NA,"3 DL, 2 LB, 6 DB","run",0
"163",2017090700,822,"(5:51) (Shotgun) A.Smith pass short middle to A.Wilson to NE 38 for 3 yards (M.Brown).",6,1,"3 DL, 2 LB, 6 DB","pass",0
"164",2017090700,846,"(5:13) (Shotgun) A.Smith pass short middle to T.Hill to NE 27 for 11 yards (P.Chung).",6,3,"3 DL, 2 LB, 6 DB","pass",0
"165",2017090700,870,"(4:31) (Shotgun) A.Smith pass short right to C.Conley pushed ob at NE 9 for 18 yards (K.Van Noy).",6,4,"3 DL, 2 LB, 6 DB","pass",0
"166",2017090700,894,"(3:56) (Shotgun) A.Smith pass incomplete short right. thrown away from outside the pocket",8,4,"3 DL, 2 LB, 6 DB","pass",0
"167",2017090700,917,"(3:47) K.Hunt up the middle to NE 7 for 2 yards (K.Van Noy).",7,NA,"3 DL, 2 LB, 6 DB","run",0
"168",2017090700,938,"(3:10) (Shotgun) A.Smith pass short right to D.Harris for 7 yards, TOUCHDOWN.",6,3,"3 DL, 2 LB, 6 DB","pass",0
"169",2017090700,1004,"(3:03) (Shotgun) M.Gillislee left guard to NE 28 for 3 yards (R.Parker).",6,NA,"2 DL, 3 LB, 6 DB","run",0
"170",2017090700,1025,"(2:32) (Shotgun) T.Brady pass deep middle to D.Amendola to KC 45 for 27 yards (R.Parker, E.Berry).",6,4,"2 DL, 3 LB, 6 DB","pass",0
"171",2017090700,1049,"(2:05) (No Huddle) T.Brady pass short middle to B.Cooks ran ob at KC 30 for 15 yards.",7,3,"2 DL, 3 LB, 6 DB","pass",0
"172",2017090700,1077,"(1:36) C.Hogan left end to KC 17 for 13 yards (P.Gaines). reverse",7,NA,"2 DL, 3 LB, 6 DB","run",0
"173",2017090700,1130,"(:42) (Shotgun) T.Brady pass incomplete short right to R.Burkhead (D.Johnson).",6,4,"3 DL, 4 LB, 4 DB","pass",0
"174",2017090700,1156,"(:37) J.White left end pushed ob at KC 8 for 4 yards (T.Mitchell).",6,NA,"3 DL, 3 LB, 5 DB","run",0
"175",2017090700,1177,"(:23) (No Huddle, Shotgun) J.White up the middle to KC 8 for no gain (D.Johnson; R.Parker). measurement",7,NA,"3 DL, 3 LB, 5 DB","run",0
"176",2017090700,1274,"(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).",7,3,"3 DL, 2 LB, 6 DB","pass",0
"177",2017090700,1296,"(14:44) (Shotgun) T.Hill right end to KC 49 for 4 yards (D.McCourty).",7,NA,"3 DL, 2 LB, 6 DB","run",0
"178",2017090700,1317,"(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).",6,4,"3 DL, 2 LB, 6 DB","pass",0
"179",2017090700,1355,"(13:17) C.Hogan right end to NE 22 for 4 yards (J.Houston, E.Berry).",8,NA,"3 DL, 4 LB, 4 DB","run",0
"180",2017090700,1376,"(12:49) M.Gillislee right end to NE 26 for 4 yards (A.Bailey).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"181",2017090700,1397,"(12:09) (Shotgun) T.Brady pass short left to D.Amendola to NE 48 for 22 yards (T.Mitchell).",7,3,"3 DL, 3 LB, 5 DB","pass",0
"182",2017090700,1421,"(11:31) (Shotgun) T.Brady pass incomplete deep left to R.Burkhead.",7,3,"3 DL, 4 LB, 4 DB","pass",0
"183",2017090700,1443,"(11:23) C.Hogan right end to NE 48 for no gain (J.Houston).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"184",2017090700,1464,"(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).",5,3,"1 DL, 4 LB, 6 DB","pass",0
"185",2017090700,1488,"(9:57) M.Gillislee left tackle to KC 20 for 16 yards (R.Parker, M.Peters).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"186",2017090700,1509,"(9:17) M.Gillislee left end to KC 11 for 9 yards (T.Mitchell, R.Miller).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"187",2017090700,1530,"(8:38) M.Gillislee left guard to KC 7 for 4 yards (D.Johnson).",8,NA,"3 DL, 4 LB, 4 DB","run",0
"188",2017090700,1551,"(8:15) M.Gillislee right tackle to KC 5 for 2 yards (D.Ford, B.Logan).",9,NA,"3 DL, 4 LB, 4 DB","run",0
"189",2017090700,1605,"(7:31) N.Solder reported in as eligible.  M.Gillislee left guard for 2 yards, TOUCHDOWN.",11,NA,"4 DL, 4 LB, 3 DB","run",0
"190",2017090700,1664,"(7:22) (Shotgun) K.Hunt right end pushed ob at KC 26 for 3 yards (K.Van Noy).",7,NA,"4 DL, 3 LB, 4 DB","run",0
"191",2017090700,1690,"(6:47) (Shotgun) K.Hunt right end pushed ob at KC 36 for 10 yards (K.Van Noy). option pitch",7,NA,"3 DL, 2 LB, 6 DB","run",0
"192",2017090700,1715,"(6:11) T.Hill left guard to KC 37 for 1 yard (A.Branch, T.Flowers).",7,NA,"3 DL, 2 LB, 6 DB","run",0
"193",2017090700,1736,"(5:29) (Shotgun) D.Thomas right tackle to KC 41 for 4 yards (L.Guy, D.Hightower).",6,NA,"3 DL, 2 LB, 6 DB","run",0
"194",2017090700,1757,"(4:45) (Shotgun) A.Smith sacked at KC 29 for -12 yards (D.Wise).",6,3,"3 DL, 2 LB, 6 DB","pass",0
"195",2017090700,1819,"(3:44) (Shotgun) D.Lewis up the middle to NE 44 for 4 yards (D.Ford).",6,NA,"2 DL, 3 LB, 6 DB","run",0
"196",2017090700,1840,"(3:06) (Shotgun) T.Brady pass incomplete deep right to C.Hogan.",6,3,"2 DL, 3 LB, 6 DB","pass",0
"197",2017090700,1862,"(2:59) (Shotgun) T.Brady pass incomplete short left to B.Cooks.",6,5,"2 DL, 3 LB, 6 DB","pass",0
"198",2017090700,1955,"(2:29) (Shotgun) K.Hunt right end to KC 11 for 7 yards (C.Marsh).",6,NA,"4 DL, 1 LB, 6 DB","run",0
"199",2017090700,1993,"(2:07) (Shotgun) A.Smith pass short middle to A.Wilson to KC 20 for 9 yards (A.Butler, C.Marsh).",6,3,"4 DL, 1 LB, 6 DB","pass",0
"200",2017090700,2034,"(2:00) (Shotgun) A.Smith pass short left to T.Kelce to KC 34 for 14 yards (D.McCourty).",7,3,"4 DL, 1 LB, 6 DB","pass",0
"201",2017090700,2058,"(1:33) (No Huddle, Shotgun) A.Smith pass short right to A.Wilson pushed ob at KC 47 for 13 yards (E.Rowe).",6,4,"4 DL, 1 LB, 6 DB","pass",0
"202",2017090700,2082,"(1:30) (Shotgun) A.Smith scrambles up the middle to NE 46 for 7 yards (M.Brown).",5,NA,"4 DL, 1 LB, 6 DB","run",0
"203",2017090700,2103,"(1:01) (No Huddle, Shotgun) A.Smith pass incomplete deep right to C.Conley.",7,4,"4 DL, 1 LB, 6 DB","pass",0
"204",2017090700,2125,"(:57) (Shotgun) A.Smith pass short middle to T.Hill to NE 34 for 12 yards (D.McCourty) [D.Wise].",6,3,"3 DL, 2 LB, 6 DB","pass",0
"205",2017090700,2166,"(:49) (Shotgun) A.Smith pass short right to C.West pushed ob at NE 30 for 4 yards (D.Hightower).",5,3,"3 DL, 2 LB, 6 DB","pass",0
"206",2017090700,2190,"(:45) (Shotgun) A.Smith pass short right to A.Wilson pushed ob at NE 29 for 1 yard (M.Butler).",4,3,"3 DL, 2 LB, 6 DB","pass",0
"207",2017090700,2219,"(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.",5,4,"3 DL, 2 LB, 6 DB","pass",0
"208",2017090700,2276,"(:23) (Shotgun) A.Smith pass short right to D.Thomas to NE 3 for -2 yards (D.McCourty).",7,4,"3 DL, 2 LB, 6 DB","pass",0
"209",2017090700,2317,"(:17) (Shotgun) A.Smith pass short left to K.Hunt for 3 yards, TOUCHDOWN.",7,5,"3 DL, 2 LB, 6 DB","pass",0
"210",2017090700,2430,"(15:00) K.Hunt up the middle to KC 35 for 10 yards (T.Flowers).",7,NA,"3 DL, 2 LB, 6 DB","run",0
"211",2017090700,2495,"(13:57) (Shotgun) A.Smith pass short middle to T.Kelce pushed ob at KC 32 for 7 yards (D.McCourty).",7,1,"3 DL, 2 LB, 6 DB","pass",0
"212",2017090700,2524,"(13:21) A.Smith pass short right to K.Hunt to KC 40 for 8 yards (S.Gilmore, D.McCourty).",6,3,"3 DL, 2 LB, 6 DB","pass",0
"213",2017090700,2548,"(12:34) (Shotgun) A.Smith pass short right to T.Hill to KC 44 for 4 yards (M.Butler).",6,6,"3 DL, 2 LB, 6 DB","pass",0
"214",2017090700,2591,"(11:53) T.Brady pass incomplete deep left to D.Allen [J.Houston].",8,3,"2 DL, 3 LB, 6 DB","pass",0
"215",2017090700,2613,"(11:46) (Shotgun) T.Brady pass short left to D.Amendola to NE 25 for 8 yards (D.Ford). FUMBLES (D.Ford), recovered by NE-D.Andrews at NE 28.",6,3,"1 DL, 4 LB, 6 DB","pass",0
"216",2017090700,2648,"(10:53) M.Gillislee left tackle to NE 30 for 2 yards (A.Bailey).",7,NA,"2 DL, 3 LB, 6 DB","run",0
"217",2017090700,2669,"(10:23) M.Gillislee right tackle to NE 26 for -4 yards (D.Johnson).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"218",2017090700,2690,"(9:43) (Shotgun) T.Brady pass incomplete deep left to C.Hogan.",5,4,"2 DL, 3 LB, 6 DB","pass",0
"219",2017090700,2756,"(9:28) (Shotgun) A.Smith pass deep right to T.Hill for 75 yards, TOUCHDOWN.",6,4,"3 DL, 2 LB, 6 DB","pass",0
"220",2017090700,2807,"(9:19) (Shotgun) T.Brady pass incomplete deep right to C.Hogan.",7,3,"3 DL, 4 LB, 4 DB","pass",0
"221",2017090700,2829,"(9:13) M.Gillislee up the middle to NE 29 for 4 yards (B.Logan).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"222",2017090700,2850,"(8:33) (Shotgun) T.Brady pass short left to R.Gronkowski to NE 46 for 17 yards (E.Berry).",6,5,"2 DL, 3 LB, 6 DB","pass",0
"223",2017090700,2874,"(8:02) T.Brady pass incomplete short middle to J.White [J.Houston]. flea flicker",7,5,"2 DL, 3 LB, 6 DB","pass",0
"224",2017090700,2900,"(7:55) (Shotgun) D.Lewis up the middle to KC 49 for 5 yards (D.Sorensen).",6,NA,"2 DL, 3 LB, 6 DB","run",0
"225",2017090700,2921,"(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.",7,3,"2 DL, 3 LB, 6 DB","pass",0
"226",2017090700,2961,"(7:08) K.Hunt up the middle to KC 15 for 1 yard (T.Flowers, D.Harris). NE-D.Hightower was injured during the play. His return is Questionable.",8,NA,"4 DL, 3 LB, 4 DB","run",0
"227",2017090700,2985,"(6:40) (Shotgun) A.Smith pass incomplete deep left to T.Kelce (D.McCourty).",6,3,"4 DL, 1 LB, 6 DB","pass",0
"228",2017090700,3007,"(6:33) (Shotgun) A.Smith pass incomplete short right to C.Conley (S.Gilmore).",5,4,"3 DL, 1 LB, 7 DB","pass",0
"229",2017090700,3081,"(6:18) (Shotgun) T.Brady pass short left to D.Amendola to KC 27 for 22 yards (P.Gaines). NE-80 Amendola 8th career 100-yard game.",7,3,"3 DL, 3 LB, 5 DB","pass",0
"230",2017090700,3138,"(5:35) N.Solder reported in as eligible.  M.Gillislee right guard to KC 1 for no gain (A.Bailey; R.Miller).",10,NA,"4 DL, 4 LB, 3 DB","run",0
"231",2017090700,3161,"(5:03) N.Solder reported in as eligible.  M.Gillislee right guard for 1 yard, TOUCHDOWN.",9,NA,"4 DL, 4 LB, 3 DB","run",0
"232",2017090700,3222,"(4:56) (Shotgun) A.Smith pass short middle to T.Kelce to KC 21 for 8 yards (L.Guy). Shovel pass. PENALTY on KC-T.Kelce, Unsportsmanlike Conduct, 10 yards, enforced at KC 21.",7,0,"4 DL, 1 LB, 6 DB","pass",0
"233",2017090700,3261,"(4:21) (Shotgun) K.Hunt up the middle to KC 12 for 1 yard (M.Brown).",7,NA,"4 DL, 1 LB, 6 DB","run",0
"234",2017090700,3282,"(3:35) (Shotgun) A.Smith sacked at KC 11 for -1 yards (T.Flowers). Penalty on KC-L.Duvernay-Tardif, Offensive Holding, declined.",5,4,"3 DL, 1 LB, 7 DB","pass",0
"235",2017090700,3409,"(2:50) (Shotgun) T.Brady pass deep left to B.Cooks to KC 18 for 54 yards (T.Mitchell). Penalty on KC-P.Gaines, Defensive Holding, declined.",7,4,"2 DL, 3 LB, 6 DB","pass",0
"236",2017090700,3444,"(2:31) J.White left tackle to KC 11 for 7 yards (D.Sorensen).",7,NA,"2 DL, 3 LB, 6 DB","run",0
"237",2017090700,3465,"(2:00) (No Huddle) J.White left guard to KC 7 for 4 yards (D.Johnson).",7,NA,"2 DL, 3 LB, 6 DB","run",0
"238",2017090700,3486,"(1:36) (No Huddle) J.White left tackle to KC 4 for 3 yards (A.Bailey).",7,NA,"2 DL, 3 LB, 5 DB","run",0
"239",2017090700,3507,"(:57) J.White left end to KC 10 for -6 yards (D.Johnson).",8,NA,"3 DL, 3 LB, 5 DB","run",0
"240",2017090700,3528,"(:20) (Shotgun) T.Brady scrambles right tackle to KC 9 for 1 yard. T.Brady pass short left to J.White for 9 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on NE-T.Brady, Illegal Forward Pass, 5 yards, enforced at KC 9.",5,NA,"2 DL, 3 LB, 6 DB","run",0
"241",2017090700,3635,"(:04) (Shotgun) K.Hunt up the middle to KC 18 for 13 yards (P.Chung).",7,NA,"4 DL, 1 LB, 6 DB","run",0
"242",2017090700,3673,"(15:00) (Shotgun) A.Smith pass short middle to T.Kelce to KC 22 for 4 yards (M.Brown; J.Richards). shovel pass",7,4,"4 DL, 1 LB, 6 DB","pass",0
"243",2017090700,3725,"(14:19) (Shotgun) A.Smith pass deep right to K.Hunt for 78 yards, TOUCHDOWN.",7,4,"4 DL, 1 LB, 6 DB","pass",0
"244",2017090700,3776,"(14:07) (Shotgun) T.Brady pass short left to J.White to KC 49 for 26 yards (R.Parker).",7,5,"2 DL, 3 LB, 6 DB","pass",0
"245",2017090700,3800,"(13:34) (Shotgun) T.Brady pass short left to C.Hogan to KC 41 for 8 yards (R.Parker, D.Johnson).",6,4,"2 DL, 3 LB, 6 DB","pass",0
"246",2017090700,3824,"(13:02) (Shotgun) T.Brady pass incomplete short left to B.Cooks.",7,4,"2 DL, 3 LB, 6 DB","pass",0
"247",2017090700,3846,"(12:56) (Shotgun) T.Brady pass short right to J.White to KC 40 for 1 yard (M.Peters, E.Berry). measurement",6,5,"2 DL, 3 LB, 6 DB","pass",0
"248",2017090700,3874,"(12:29) N.Solder reported in as eligible.  M.Gillislee up the middle to KC 40 for no gain (F.Zombo; J.Houston).",10,NA,"4 DL, 4 LB, 3 DB","run",0
"249",2017090700,3897,"(12:21) (Shotgun) A.Smith pass incomplete deep left to T.Hill.",6,4,"4 DL, 1 LB, 6 DB","pass",0
"250",2017090700,3919,"(12:16) (Shotgun) A.Smith right guard to KC 42 for 2 yards (C.Marsh).",6,NA,"4 DL, 1 LB, 6 DB","run",0
"251",2017090700,3940,"(11:36) (Shotgun) A.Smith pass short left to T.Kelce to KC 49 for 7 yards (D.McCourty).",4,4,"3 DL, 1 LB, 7 DB","pass",0
"252",2017090700,4025,"(10:28) R.Burkhead up the middle to NE 15 for 2 yards (B.Logan).",8,NA,"2 DL, 3 LB, 6 DB","run",0
"253",2017090700,4046,"(10:00) R.Burkhead left end to NE 29 for 14 yards (E.Murray; T.Mitchell).",7,NA,"2 DL, 3 LB, 6 DB","run",0
"254",2017090700,4067,"(9:26) (Shotgun) T.Brady pass incomplete deep right to C.Hogan.",7,5,"3 DL, 3 LB, 5 DB","pass",0
"255",2017090700,4089,"(9:20) (Shotgun) T.Brady pass incomplete deep left to R.Gronkowski.",7,2,"2 DL, 3 LB, 6 DB","pass",0
"256",2017090700,4111,"(9:11) (Shotgun) T.Brady pass incomplete short left to B.Cooks.",6,4,"2 DL, 3 LB, 6 DB","pass",0
"257",2017090700,4158,"(8:55) (Shotgun) A.Smith pass short right to T.Hill pushed ob at KC 49 for 9 yards (D.McCourty).",6,4,"4 DL, 1 LB, 6 DB","pass",0
"258",2017090700,4182,"(8:20) (Shotgun) K.Hunt right tackle to NE 44 for 7 yards (K.Van Noy; L.Guy).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"259",2017090700,4203,"(7:36) (Shotgun) A.Smith pass short right to K.Hunt to NE 40 for 4 yards (S.Gilmore).",5,3,"4 DL, 1 LB, 6 DB","pass",0
"260",2017090700,4227,"(6:51) (Shotgun) A.Smith pass deep left to C.Conley pushed ob at NE 15 for 25 yards (M.Butler).",6,3,"4 DL, 1 LB, 6 DB","pass",0
"261",2017090700,4251,"(6:14) (Shotgun) A.Smith pass incomplete short right to T.Kelce.",6,3,"4 DL, 1 LB, 6 DB","pass",0
"262",2017090700,4273,"(6:06) (Shotgun) A.Smith pass short left to A.Wilson to NE 4 for 11 yards (L.Guy).",6,3,"4 DL, 1 LB, 6 DB","pass",0
"263",2017090700,4314,"(5:19) (Shotgun) K.Hunt right end for 4 yards, TOUCHDOWN.",8,NA,"4 DL, 1 LB, 6 DB","run",0
"264",2017090700,4362,"(5:14) (Shotgun) T.Brady sacked at NE 18 for -7 yards (J.Houston). KC-E.Berry was injured during the play.",6,4,"2 DL, 3 LB, 6 DB","pass",0
"265",2017090700,4381,"(4:47) (Shotgun) T.Brady pass incomplete deep middle to P.Dorsett [D.Ford].",6,4,"2 DL, 3 LB, 6 DB","pass",0
"266",2017090700,4407,"(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).",6,4,"2 DL, 3 LB, 6 DB","pass",0
"267",2017090700,4465,"(4:15) (Shotgun) K.Hunt left end pushed ob at NE 21 for 58 yards (D.McCourty).",9,NA,"5 DL, 2 LB, 4 DB","run",0
"268",2017090700,4486,"(4:05) C.West right guard for 21 yards, TOUCHDOWN.",9,NA,"5 DL, 2 LB, 4 DB","run",0
"269",2017090700,4544,"(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).",6,4,"2 DL, 3 LB, 6 DB","pass",0
"270",2017090700,4563,"(3:30) (No Huddle, Shotgun) T.Brady sacked at NE 1 for -5 yards (J.Houston).",6,4,"2 DL, 3 LB, 6 DB","pass",0
"271",2017090700,4582,"(2:58) (Shotgun) T.Brady pass incomplete short right to J.White.",4,4,"2 DL, 3 LB, 6 DB","pass",0
"272",2017090700,4622,"(2:44) K.Hunt right tackle to NE 40 for 2 yards (K.Van Noy).",9,NA,"5 DL, 2 LB, 4 DB","run",0
"273",2017090700,4660,"(2:37) K.Hunt right tackle to NE 38 for 2 yards (A.Branch).",8,NA,"5 DL, 2 LB, 4 DB","run",0
"274",2017090700,4721,"(2:32) K.Hunt up the middle to NE 30 for 3 yards (M.Brown).",8,NA,"5 DL, 2 LB, 4 DB","run",0
"275",2017091003,59,"(15:00) (Shotgun) D.Kizer scrambles right end to CLV 26 for 1 yard (A.Chickillo).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"276",2017091003,80,"(14:24) (Shotgun) I.Crowell right tackle ran ob at CLV 17 for -9 yards (S.Tuitt).",6,NA,"3 DL, 4 LB, 4 DB","run",0
"277",2017091003,129,"(13:35) (Shotgun) I.Crowell right guard to CLV 16 for 4 yards (W.Gay; L.Walton).",5,NA,"2 DL, 3 LB, 6 DB","run",0
"278",2017091003,204,"(12:44) I.Crowell right guard to CLV 30 for 5 yards (V.Williams, M.Mitchell).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"279",2017091003,225,"(12:08) (Shotgun) I.Crowell right end to CLV 35 for 5 yards (J.Hargrave). PENALTY on CLV-D.Njoku, Offensive Holding, 10 yards, enforced at CLV 33.",6,NA,"3 DL, 4 LB, 4 DB","run",0
"280",2017091003,257,"(11:40) (Shotgun) I.Crowell left guard to CLV 24 for 1 yard (T.Alualu).",6,NA,"2 DL, 4 LB, 5 DB","run",0
"281",2017091003,278,"(11:03) (Shotgun) D.Kizer pass short right to D.Njoku to CLV 37 for 13 yards (W.Gay).",5,4,"2 DL, 3 LB, 6 DB","pass",0
"282",2017091003,302,"(10:18) (Shotgun) D.Kizer sacked at CLV 30 for -7 yards (A.Chickillo).",6,5,"2 DL, 4 LB, 5 DB","pass",0
"283",2017091003,321,"(9:32) (Shotgun) D.Kizer pass short left to M.Dayes to CLV 31 for 1 yard (A.Burns).",6,4,"2 DL, 4 LB, 5 DB","pass",0
"284",2017091003,345,"(8:52) (Shotgun) D.Kizer sacked at CLV 27 for -4 yards (C.Heyward).",6,6,"2 DL, 3 LB, 6 DB","pass",0
"285",2017091003,389,"(7:59) (Shotgun) B.Roethlisberger pass short right to E.Rogers pushed ob at PIT 33 for 7 yards (T.Coley). PENALTY on PIT-J.Smith-Schuster, Offensive Holding, 10 yards, enforced at PIT 28.",4,3,"3 DL, 4 LB, 4 DB","pass",0
"286",2017091003,424,"(7:36) (Shotgun) B.Roethlisberger pass short right to A.Brown to PIT 21 for 3 yards (J.Taylor).",7,5,"2 DL, 4 LB, 5 DB","pass",0
"287",2017091003,484,"(6:32) (Shotgun) B.Roethlisberger pass incomplete short right to M.Bryant.",5,3,"2 DL, 4 LB, 5 DB","pass",0
"288",2017091003,513,"(6:29) (Shotgun) B.Roethlisberger pass short middle to A.Brown to PIT 20 for 9 yards (D.Kindred).",5,3,"1 DL, 5 LB, 5 DB","pass",0
"289",2017091003,555,"(5:48) (Shotgun) I.Crowell left tackle to CLV 34 for 2 yards (C.Heyward; T.Alualu).",7,NA,"2 DL, 4 LB, 5 DB","run",0
"290",2017091003,580,"(5:25) (No Huddle, Shotgun) D.Kizer pass incomplete deep right to D.Johnson.",6,5,"2 DL, 4 LB, 5 DB","pass",0
"291",2017091003,602,"(5:22) (No Huddle, Shotgun) D.Kizer pass short middle to D.Johnson to CLV 48 for 14 yards (S.Davis). Sideline Warning on Pittsburgh",7,4,"2 DL, 4 LB, 5 DB","pass",0
"292",2017091003,626,"(4:53) (No Huddle, Shotgun) I.Crowell right guard to PIT 46 for 6 yards (R.Shazier).",6,NA,"2 DL, 4 LB, 5 DB","run",0
"293",2017091003,651,"(4:36) (No Huddle, Shotgun) D.Kizer pass short middle to R.Louis to PIT 43 for 3 yards (J.Haden; A.Chickillo).",6,3,"2 DL, 4 LB, 5 DB","pass",0
"294",2017091003,679,"(4:07) D.Kizer up the middle to PIT 42 for 1 yard (V.Williams; R.Shazier).",6,NA,"2 DL, 4 LB, 5 DB","run",0
"295",2017091003,700,"(3:25) (Shotgun) D.Kizer pass short middle to M.Dayes to PIT 34 for 8 yards (S.Davis).",6,5,"2 DL, 4 LB, 5 DB","pass",0
"296",2017091003,724,"(2:55) (No Huddle, Shotgun) M.Dayes left guard to PIT 31 for 3 yards (T.Alualu).",6,NA,"2 DL, 4 LB, 5 DB","run",0
"297",2017091003,745,"(2:22) (No Huddle, Shotgun) I.Crowell right guard to PIT 30 for 1 yard (S.Davis).",6,NA,"2 DL, 4 LB, 5 DB","run",0
"298",2017091003,766,"(1:51) (No Huddle, Shotgun) D.Kizer pass short right to D.Johnson to PIT 24 for 6 yards (M.Hilton).",6,4,"2 DL, 4 LB, 5 DB","pass",0
"299",2017091003,812,"(1:12) I.Crowell right guard to PIT 1 for 2 yards (V.Williams).",8,NA,"3 DL, 4 LB, 4 DB","run",0
"300",2017091003,845,"(:24) D.Kizer up the middle for 1 yard, TOUCHDOWN.",10,NA,"4 DL, 6 LB, 1 DB","run",0
"301",2017091003,893,"(:22) (Shotgun) B.Roethlisberger pass incomplete short right to M.Bryant.",6,4,"3 DL, 4 LB, 4 DB","pass",0
"302",2017091003,915,"(:17) L.Bell right guard to PIT 25 for no gain (J.Taylor; J.Schobert).",6,NA,"3 DL, 4 LB, 4 DB","run",0
"303",2017091003,953,"(15:00) (Shotgun) B.Roethlisberger pass short right to J.James to PIT 44 for 19 yards (J.Peppers).",7,6,"2 DL, 4 LB, 5 DB","pass",0
"304",2017091003,1000,"(13:58) (Shotgun) B.Roethlisberger pass incomplete short left to L.Bell.",5,4,"3 DL, 4 LB, 4 DB","pass",0
"305",2017091003,1022,"(13:54) (Shotgun) L.Bell right guard to PIT 42 for 3 yards (J.Schobert).",5,NA,"2 DL, 4 LB, 5 DB","run",0
"306",2017091003,1043,"(13:10) (Shotgun) B.Roethlisberger pass incomplete short middle to V.McDonald (J.Burgess).",4,4,"1 DL, 5 LB, 5 DB","pass",0
"307",2017091003,1090,"(12:57) (Shotgun) D.Kizer scrambles up the middle to CLV 25 for 3 yards (R.Shazier). PENALTY on PIT-R.Shazier, Unnecessary Roughness, 15 yards, enforced at CLV 25.",6,NA,"3 DL, 4 LB, 4 DB","run",0
"308",2017091003,1123,"(12:28) (Shotgun) I.Crowell left guard to CLV 39 for -1 yards (C.Heyward; T.Alualu).",6,NA,"2 DL, 4 LB, 5 DB","run",0
"309",2017091003,1148,"(12:05) (No Huddle, Shotgun) D.Kizer pass incomplete deep middle to S.DeValve (J.Haden).",6,4,"2 DL, 4 LB, 5 DB","pass",0
